Latitude,Longitude,Magnitude
-11.9601601524,-76.4722851746,26.6254196167
-11.9613713423,-76.4722312086,23.4317283630
-11.9625832383,-76.4721987246,19.5210380554
-11.9637920319,-76.4721877552,28.1813182831
-11.9650057104,-76.4721982315,39.1701049805
-11.9662161036,-76.4722301558,41.9941558838
-11.9674270939,-76.4722835857,35.8705253601
-11.9686350262,-76.4723583431,17.4114646912
-11.9698437754,-76.4724546738,15.8332176208
-11.9710483299,-76.4725721760,21.7154560089
-11.9722553471,-76.4727115745,40.7221946716
-11.9734547238,-76.4728716797,49.4200096130
-11.9746528516,-76.4730532567,49.9940872192
-11.9758503003,-76.4732565076,49.7442359924
-11.9770386587,-76.4734799283,45.3863258362
-11.9782293011,-76.4737256815,44.5530242920
-11.9794094395,-76.4739911348,38.0691719055
-11.9805908366,-76.4742789439,33.5778007507
-11.9817610971,-76.4745860725,38.0747756958
-11.9829311374,-76.4749153741,39.6989021301
-11.9840924667,-76.4752645241,32.5376892090
-11.9852486803,-76.4756345441,25.0578041077
-11.9863966726,-76.4760244353,16.5801925659
-12.0046019424,-76.4856462005,11.0927295685
-12.0242364197,-76.5795924755,19.2267856598
-12.0235927245,-76.5806592147,29.8326644897
-12.0229311858,-76.5817137474,30.8545341492
-12.0222526646,-76.5827547980,30.8011550903
-12.0215552096,-76.5837853749,31.0965576172
-12.0208401763,-76.5848033751,31.5030364990
-12.0201062935,-76.5858105023,36.4655723572
-12.0193586560,-76.5867999057,37.4601402283
-12.0185928048,-76.5877776377,38.2033081055
-12.0178090317,-76.5887431515,37.5214538574
-12.0170101621,-76.5896929723,32.6598930359
-12.0161933486,-76.5906304760,35.0310249329
-12.0153636553,-76.5915499150,36.8860168457
-12.0145160052,-76.5924569830,38.7658843994
-12.0136510694,-76.5933507117,38.3165054321
-12.0127751393,-76.5942247394,33.8836822510
-12.0118810718,-76.5950862435,33.3688354492
-12.0109740015,-76.5959301898,32.6300849915
-12.0100517962,-76.5967586134,32.6731452942
-12.0091151623,-76.5975708374,30.4430465698
-12.0081651420,-76.5983659430,33.7426795959
-12.0072029846,-76.5991429934,33.6857032776
-12.0062280855,-76.5999025399,31.2286415100
-12.0052383037,-76.6006461920,30.9906768799
-12.0042363941,-76.6013718025,30.8511161804
-12.0032200967,-76.6020809584,35.7935676575
-12.0021961304,-76.6027690653,40.9983291626
-12.0011560283,-76.6034417978,39.5335273743
-12.0001062622,-76.6040948712,32.6895446777
-11.9990467507,-76.6047284739,29.8167266846
-11.9979749864,-76.6053440582,32.6744384766
-11.9968948519,-76.6059394326,33.7193336487
-11.9958032595,-76.6065163182,33.0250205994
-11.9947022664,-76.6070735814,33.6585617065
-11.9935904513,-76.6076119215,34.2127799988
-11.9924711273,-76.6081297298,32.1615676880
-11.9913397079,-76.6086290768,31.8509101868
-11.9902049868,-76.6091061359,32.4486579895
-11.9890597642,-76.6095640127,34.0763969421
-11.9879062937,-76.6100017215,30.6256599426
-11.9867466171,-76.6104185009,23.4469871521
-11.9855768409,-76.6108156862,15.3857154846
-11.9844039576,-76.6111909211,14.7395172119
-11.9832238554,-76.6115456037,13.3160514832
-11.9515453030,-76.6132225438,12.1026687622
-11.9503363477,-76.6129946330,12.5283403397
-11.9467334036,-76.6121824293,16.6555252075
-11.9455405184,-76.6118687852,16.2472686768
-11.9396747566,-76.6099887636,14.8355693817
-11.9385232060,-76.6095511802,15.9330997467
-11.9373761642,-76.6090919596,19.6035480499
-11.9362384419,-76.6086129813,18.6662845612
-11.9351105884,-76.6081145641,20.7705078125
-11.9339928089,-76.6075968738,20.2465858459
-11.9328805109,-76.6070577357,16.2047843933
-11.9317784986,-76.6064993698,12.2070560455
-11.9306882435,-76.6059226240,19.3976898193
-11.9296080444,-76.6053266642,18.4846668243
-11.9285352197,-76.6047098987,15.9210891724
-11.9274762793,-76.6040760855,21.3180217743
-11.9264263197,-76.6034223189,22.7039566040
-11.9253887524,-76.6027506886,19.2429981232
-11.9243624738,-76.6020605088,20.2107925415
-11.9233476207,-76.6013518200,19.8972988129
-11.9223486062,-76.6006278280,20.8831405640
-11.9213597811,-76.5998844841,19.9831199646
-11.9203821648,-76.5991223670,21.4645271301
-11.9194203206,-76.5983450815,19.3072624207
-11.9184695789,-76.5975488569,17.6546878815
-11.9175336204,-76.5967367288,18.0549964905
-11.9166119550,-76.5959083024,18.8654594421
-11.9157062949,-76.5950652009,14.6319408417
-11.9139354082,-76.5933278978,12.6037311554
-11.9130742105,-76.5924376280,13.3366298676
-11.8938150586,-76.5339736302,14.6197738647
-11.8939756643,-76.5327347075,21.1464977264
-11.8941576196,-76.5314982627,26.7151527405
-11.8943606816,-76.5302659812,29.2410087585
-11.8945848064,-76.5290378908,35.0388832092
-11.8948305765,-76.5278111596,38.2507934570
-11.8950962886,-76.5265940018,34.2523918152
-11.8953834254,-76.5253792696,31.0364685059
-11.8956915899,-76.5241690410,30.9643859863
-11.8960206850,-76.5229637887,34.8400154114
-11.8963700534,-76.5217659463,37.6148910522
-11.8967408689,-76.5205716084,37.7657852173
-11.8971311148,-76.5193872043,36.2914581299
-11.8975416210,-76.5182099998,34.4378585815
-11.8979717256,-76.5170416619,36.6593284607
-11.8984232688,-76.5158774328,39.6460723877
-11.8988940707,-76.5147230716,41.3834457397
-11.8993851597,-76.5135760413,39.7454566956
-11.8998956887,-76.5124383407,39.6093788147
-11.9004240336,-76.5113133628,37.1084594727
-11.9009731426,-76.5101947626,34.6827239990
-11.9015425214,-76.5090839071,35.3374748230
-11.9021282691,-76.5079882368,34.9639129639
-11.9027341634,-76.5069004968,35.1157836914
-11.9033588539,-76.5058233339,37.3464965820
-11.9040029896,-76.5047557459,37.6154975891
-11.9046636138,-76.5037025448,38.2785110474
-11.9053413269,-76.5026625538,38.4528350830
-11.9060392489,-76.5016311064,35.6203994751
-11.9067535539,-76.5006139580,34.9667167664
-11.9074845421,-76.4996105305,34.5219268799
-11.9082357354,-76.4986161483,28.0081291199
-11.9090009025,-76.4976390952,23.5787773132
-11.9097821398,-76.4966764262,19.9297332764
-11.9105819761,-76.4957251646,15.4771728516
-11.9122287837,-76.4938673664,12.7593832016
-11.9130753094,-76.4929612333,15.1800727844
-11.9139386784,-76.4920688027,16.0662746429
-11.9148154970,-76.4911935263,16.1375541687
-11.9157075262,-76.4903336290,24.4963569641
-11.9166162535,-76.4894877703,28.4910163879
-11.9175374114,-76.4886599177,30.5660018921
-11.9184719047,-76.4878491435,29.9349060059
-11.9194234054,-76.4870523630,22.7177276611
-11.9479314425,-76.4729251396,14.5987949371
-11.9491344497,-76.4726539980,16.5182170868
-11.9503407229,-76.4724044872,11.8364505768
-11.9576461521,-76.4713600463,19.2161083221
-11.9588726569,-76.4712616958,26.4520492554
-11.9601031398,-76.4711849603,27.1323547363
-11.9613332543,-76.4711301461,21.8306789398
-11.9625640860,-76.4710971501,19.2354831696
-11.9637917669,-76.4710860005,38.7014617920
-11.9650244093,-76.4710966372,48.0516662598
-11.9662537144,-76.4711290627,50.3118934631
-11.9674836267,-76.4711833211,44.0163726807
-11.9687104326,-76.4712592433,28.1946487427
-11.9699380687,-76.4713570706,15.2455177307
-11.9711614452,-76.4714764101,22.9044876099
-11.9723873222,-76.4716179777,40.1754760742
-11.9736054396,-76.4717805793,51.6207962036
-11.9748222894,-76.4719649892,54.3598594666
-11.9760384482,-76.4721714136,44.9044723511
-11.9772453779,-76.4723983084,46.2075653076
-11.9784546226,-76.4726479035,49.1310577393
-11.9796532023,-76.4729174991,47.3594703674
-11.9808530629,-76.4732097913,41.4186744690
-11.9820416062,-76.4735217216,46.3895149231
-11.9832299316,-76.4738561657,46.7554397583
-11.9844094071,-76.4742107678,36.3635025024
-11.9855836897,-76.4745865583,26.1195430756
-11.9867496210,-76.4749825385,23.1218833923
-11.9879103063,-76.4753997481,15.8550567627
-12.0011609770,-76.4819613307,17.8163108826
-12.0021973797,-76.4826317639,17.2166748047
-12.0032243523,-76.4833219551,13.6163988113
-12.0042388972,-76.4840299769,17.3785972595
-12.0052393765,-76.4847546059,17.0327491760
-12.0062298778,-76.4854988317,13.7272949219
-12.0251661721,-76.5801601837,13.5682306290
-12.0245125765,-76.5812433331,25.4211158752
-12.0238408548,-76.5823140943,24.4000511169
-12.0231518945,-76.5833711623,27.4708099365
-12.0224437047,-76.5844175948,30.9110260010
-12.0217176672,-76.5854512576,34.0017509460
-12.0209724932,-76.5864738812,33.4093170166
-12.0202133527,-76.5874785070,33.9571990967
-12.0194357159,-76.5884712865,43.4751472473
-12.0186398835,-76.5894516545,44.2769699097
-12.0178287206,-76.5904160916,38.7160034180
-12.0169993402,-76.5913680140,34.9792175293
-12.0161568813,-76.5923016024,37.5973434448
-12.0152961830,-76.5932226222,37.7314567566
-12.0144179388,-76.5941301005,36.3509674072
-12.0135285324,-76.5950175727,34.7758445740
-12.0126207062,-76.5958923327,31.7174530029
-12.0116996785,-76.5967492610,31.8689956665
-12.0107632819,-76.5975904287,30.4472541809
-12.0098122317,-76.5984151454,37.2881431580
-12.0088475963,-76.5992224878,38.3703918457
-12.0078706342,-76.6000114877,31.6711730957
-12.0068807318,-76.6007827190,32.1503295898
-12.0058757216,-76.6015378088,37.5660705566
-12.0048583939,-76.6022745833,34.7256660461
-12.0038264576,-76.6029946473,30.2134933472
-12.0027867379,-76.6036933392,39.3382263184
-12.0017306352,-76.6043764189,38.2159576416
-12.0006647142,-76.6050395342,36.0144538879
-11.9995889021,-76.6056828827,32.0853157043
-11.9985006496,-76.6063079389,31.2064018250
-11.9974038948,-76.6069124711,33.6320686340
-11.9962955055,-76.6074982274,34.0223464966
-11.9951775721,-76.6080640652,33.8470649719
-11.9940486491,-76.6086106836,35.0484733582
-11.9929121048,-76.6091364516,31.2648963928
-11.9917632755,-76.6096434802,32.2799415588
-11.9906110960,-76.6101278754,33.8414688110
-11.9894482539,-76.6105927922,34.8526611328
-11.9882770339,-76.6110372269,30.6591606140
-11.9870995152,-76.6114604138,23.1399269104
-11.9859117404,-76.6118637104,18.4061985016
-11.9847208123,-76.6122447157,14.5719337463
-11.9452594698,-76.6129328551,12.7431831360
-11.9393034730,-76.6110238858,14.3191032410
-11.9381342058,-76.6105795658,17.7838287354
-11.9369695181,-76.6101132815,21.7351665497
-11.9358142956,-76.6096269305,20.5886020660
-11.9346690922,-76.6091208314,21.9456367493
-11.9335341195,-76.6085951772,20.5817718506
-11.9324047102,-76.6080477391,18.4402999878
-11.9312857455,-76.6074807822,17.6204338074
-11.9301787214,-76.6068951587,15.2027664185
-11.9279925768,-76.6056637733,13.3700428009
-11.9269173465,-76.6050202046,20.2871856689
-11.9258512362,-76.6043563780,22.4645538330
-11.9247977079,-76.6036744146,19.6580753326
-11.9237556406,-76.6029736105,14.3233661652
-11.9227251754,-76.6022540243,22.1018657684
-11.9217107961,-76.6015188886,24.2958526611
-11.9207067607,-76.6007641101,23.7842254639
-11.9197141063,-76.5999902673,21.8585910797
-11.9187374624,-76.5992010232,20.2970066071
-11.9177721020,-76.5983925490,18.3203697205
-11.9168217500,-76.5975679161,20.3593750000
-11.9158859117,-76.5967267432,21.4383106232
-11.9149663172,-76.5958706714,14.6255817413
-11.9122937448,-76.5932026743,13.9333000183
-11.8927383603,-76.5338394126,15.2988319397
-11.8929014322,-76.5325814348,24.2008323669
-11.8930861888,-76.5313259724,30.0237007141
-11.8932923744,-76.5300747370,30.1727523804
-11.8935199448,-76.5288277576,35.9276199341
-11.8937694957,-76.5275821587,39.9328689575
-11.8940392931,-76.5263462787,35.8662872314
-11.8943308461,-76.5251128632,28.1889686584
-11.8946437532,-76.5238840208,28.8075218201
-11.8949779175,-76.5226602341,37.0872497559
-11.8953326595,-76.5214439657,37.7503013611
-11.8957091794,-76.5202312578,34.7079925537
-11.8961054255,-76.5190286359,32.6026039124
-11.8965222362,-76.5178333209,34.1309318542
-11.8969589585,-76.5166470135,33.4745216370
-11.8974174460,-76.5154648774,38.9853897095
-11.8978954878,-76.5142927593,41.8156776428
-11.8983941344,-76.5131280860,39.1172180176
-11.8989125121,-76.5119728857,40.7915115356
-11.8994489839,-76.5108306027,39.4232406616
-11.9000065417,-76.5096947959,33.9665031433
-11.9005846782,-76.5085668546,36.4538917542
-11.9011794352,-76.5074543312,35.3152275085
-11.9017946520,-76.5063498589,34.5961189270
-11.9024289520,-76.5052561270,35.1609573364
-11.9030829927,-76.5041721177,35.7223358154
-11.9037537779,-76.5031027146,38.6968421936
-11.9044419166,-76.5020467274,38.3762207031
-11.9051505733,-76.5009994136,34.6917076111
-11.9058758645,-76.4999666182,33.7501296997
-11.9066180949,-76.4989477540,32.7272338867
-11.9073808436,-76.4979380738,29.1146774292
-11.9081577780,-76.4969459913,25.1160182953
-11.9089510298,-76.4959685122,19.3633613586
-11.9097631719,-76.4950026150,13.8631286621
-11.9105913140,-76.4940518141,15.4349937439
-11.9114353060,-76.4931162350,14.3111972809
-11.9131715026,-76.4912900026,12.8179016113
-11.9149675661,-76.4895281406,19.8020534515
-11.9158902720,-76.4886692667,26.5899620056
-11.9168255983,-76.4878286811,27.9556655884
-11.9177744675,-76.4870054290,25.0951557159
-11.9187406046,-76.4861963899,18.3543586731
-11.9489086904,-76.4715764297,13.5170497894
-11.9575513351,-76.4702625287,17.9412841797
-11.9587967093,-76.4701626575,25.3240642548
-11.9600461225,-76.4700847419,25.8824729919
-11.9612951618,-76.4700290794,22.5872573853
-11.9625449292,-76.4699955713,39.4745254517
-11.9637914975,-76.4699842458,49.0010147095
-11.9650431037,-76.4699950428,50.0628967285
-11.9662913215,-76.4700279604,49.0994873047
-11.9675401555,-76.4700830516,43.0607681274
-11.9687858357,-76.4701601294,25.2725467682
-11.9700323594,-76.4702594620,13.0287456512
-11.9712745574,-76.4703806298,18.4655952454
-11.9725192946,-76.4705243708,28.3491897583
-11.9737561522,-76.4706894688,40.2886352539
-11.9749917230,-76.4708767112,46.8062210083
-11.9762265942,-76.4710863046,43.7087593079
-11.9774520918,-76.4713166913,41.1499481201
-11.9786799433,-76.4715701146,51.6392669678
-11.9798969632,-76.4718438569,48.0230636597
-11.9811152841,-76.4721406412,46.4518051147
-11.9823221156,-76.4724573640,49.9360809326
-11.9835287240,-76.4727969460,47.4229278564
-11.9847263456,-76.4731570000,36.7428474426
-11.9859186930,-76.4735385789,26.0960807800
-11.9871025633,-76.4739406436,17.5673980713
-12.0006687137,-76.4803628771,12.4715204239
-12.0017356590,-76.4810267544,17.9948101044
-12.0027880049,-76.4817075034,15.5343437195
-12.0038307839,-76.4824083110,14.0475635529
-12.0048609411,-76.4831272230,17.6530761719
-12.0058768076,-76.4838629980,17.6278762817
-12.0068825550,-76.4846186751,12.8328132629
-12.0260959146,-76.5807278845,13.2806854248
-12.0254324185,-76.5818274556,26.7125968933
-12.0247505137,-76.5829144407,28.5969505310
-12.0240511142,-76.5839875261,30.1375808716
-12.0233321938,-76.5850498189,29.7457809448
-12.0225951522,-76.5860991443,28.4477748871
-12.0218386870,-76.5871372598,32.7685317993
-12.0210680388,-76.5881571127,37.8567123413
-12.0202786165,-76.5891649306,36.3643264771
-12.0194707246,-76.5901601529,38.4575195312
-12.0186472684,-76.5911392064,38.5848236084
-12.0178053210,-76.5921055564,36.6311492920
-12.0169500920,-76.5930532853,35.6335830688
-12.0160763544,-76.5939882614,38.3337249756
-12.0151848015,-76.5949094893,37.1734313965
-12.0142819144,-76.5958104105,33.3163490295
-12.0133603249,-76.5966984129,29.9906463623
-12.0124253398,-76.5975683276,31.5481987000
-12.0114747562,-76.5984222438,32.8978500366
-12.0105093028,-76.5992594622,39.5568046570
-12.0095300480,-76.6000790324,39.1852722168
-12.0085382811,-76.6008799908,33.6561431885
-12.0075333797,-76.6016629067,37.8113441467
-12.0065131366,-76.6024294298,41.5792312622
-12.0054803952,-76.6031773683,36.8671417236
-12.0044328200,-76.6039083403,34.1756515503
-12.0033773468,-76.6046176172,32.7746238708
-12.0023052346,-76.6053110439,35.9285888672
-12.0012231629,-76.6059842056,32.0691719055
-12.0001310479,-76.6066372997,28.1962146759
-11.9990263007,-76.6072718144,30.0860328674
-11.9979129254,-76.6078854999,31.2478141785
-11.9967877391,-76.6084801268,33.1430015564
-11.9956528699,-76.6090545434,33.6148147583
-11.9945068412,-76.6096094400,33.6678314209
-11.9933530721,-76.6101431723,28.8788948059
-11.9921868371,-76.6106578778,32.0731468201
-11.9910171992,-76.6111496090,33.3414230347
-11.9898367354,-76.6116215657,32.9462356567
-11.9886477681,-76.6120727307,30.2013168335
-11.9874524073,-76.6125023293,22.9920978546
-11.9862466338,-76.6129117282,18.0757789612
-11.9850376586,-76.6132985038,11.9499530792
-11.9825997517,-76.6140077706,12.8999805450
-11.9813719050,-76.6143299263,11.4662647247
-11.9486764983,-76.6148997454,11.7205429077
-11.9474411417,-76.6146212255,15.1572265625
-11.9425385616,-76.6132856147,12.1157455444
-11.9413292648,-76.6128979933,12.8504285812
-11.9401285820,-76.6124896228,12.1774587631
-11.9377452083,-76.6116079350,18.2496719360
-11.9365628770,-76.6111345780,20.5071105957
-11.9353901500,-76.6106408631,16.0645809174
-11.9342275945,-76.6101271001,11.7456970215
-11.9319289082,-76.6090377436,17.0812206268
-11.9307929912,-76.6084621911,17.8867168427
-11.9263584105,-76.6059643199,20.2631969452
-11.9252761494,-76.6052904376,22.3600692749
-11.9242066603,-76.6045981365,20.0675487518
-11.9231488089,-76.6038867126,13.6716470718
-11.9221027361,-76.6031562110,19.2914009094
-11.9210729919,-76.6024099362,20.3128166199
-11.9200537419,-76.6016437229,20.8472518921
-11.9190460584,-76.6008581498,12.2514667511
-11.9161098815,-76.5983990990,12.6493196487
-11.9151598617,-76.5975451796,22.1216239929
-11.9142263415,-76.5966761374,20.7679481506
-11.9133054506,-76.5957883456,15.9541664124
-11.9124009707,-76.5948853771,17.5157661438
-11.9115132814,-76.5939677162,11.6360683441
-11.9106400743,-76.5930329689,12.4352560043
